"","sim","abund","rank","source","dat","site","singletons","s0","n0","nparts"
"367",397,1,1,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"368",397,1,2,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"369",398,1,1,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"370",400,1,1,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"371",400,1,2,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"372",400,1,3,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"373",400,1,4,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"374",400,1,5,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"375",402,1,1,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"376",403,1,1,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"377",404,1,1,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"378",407,1,1,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"379",408,1,1,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"380",414,1,1,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"381",416,1,1,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"382",417,1,1,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"383",418,1,1,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"384",418,1,2,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"385",419,1,1,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"386",420,1,1,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"387",421,1,1,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"388",423,1,1,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"389",423,1,2,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"390",426,1,1,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"391",428,1,1,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"392",429,1,1,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"393",429,1,2,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"394",429,1,3,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"395",430,1,1,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"396",431,1,1,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"397",432,1,1,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"398",433,1,1,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"399",434,1,1,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"400",434,1,2,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"401",436,1,1,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"402",436,1,2,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"403",439,1,1,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"404",441,1,1,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"405",442,1,1,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"406",442,1,2,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"407",444,1,1,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"408",445,1,1,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"409",445,1,2,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"410",446,1,1,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"411",447,1,1,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"412",448,1,1,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"413",449,1,1,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"414",450,1,1,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"415",450,1,2,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"416",451,1,1,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"417",452,1,1,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"418",453,1,1,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"419",453,1,2,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"420",454,1,1,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"421",454,1,2,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"422",455,1,1,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"423",455,1,2,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"424",456,1,1,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"425",458,1,1,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"426",460,1,1,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"427",461,1,1,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"428",461,1,2,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"429",461,1,3,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"430",461,1,4,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"431",462,1,1,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"432",464,1,1,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"433",464,1,2,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"434",465,1,1,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"435",465,1,2,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"436",466,1,1,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"437",468,1,1,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"438",468,1,2,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"439",469,1,1,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"440",469,1,2,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"441",469,1,3,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"442",471,1,1,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"443",471,1,2,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"444",471,1,3,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"445",474,1,1,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"446",474,1,2,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"447",474,1,3,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"448",475,1,1,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"449",475,1,2,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"450",478,1,1,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"451",478,1,2,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"452",479,1,1,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"453",479,1,2,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"454",479,1,3,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"455",480,1,1,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"456",481,1,1,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"457",481,1,2,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"458",483,1,1,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"459",484,1,1,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"460",487,1,1,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"461",489,1,1,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"462",489,1,2,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"463",491,1,1,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"464",492,1,1,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"465",493,1,1,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"466",493,1,2,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"467",494,1,1,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"468",495,1,1,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"469",496,1,1,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"470",496,1,2,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"471",498,1,1,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"472",501,1,1,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"473",504,1,1,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"474",504,1,2,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"475",505,1,1,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"476",505,1,2,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"477",505,1,3,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"478",507,1,1,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"479",507,1,2,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"480",509,1,1,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"481",509,1,2,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"482",509,1,3,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"483",510,1,1,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"484",511,1,1,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"485",511,1,2,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"486",511,1,3,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"487",511,1,4,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"488",514,1,1,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"489",518,1,1,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"490",518,1,2,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"491",519,1,1,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"492",519,1,2,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"493",519,1,3,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"494",522,1,1,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"495",530,1,1,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"496",531,1,1,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"497",531,1,2,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"498",533,1,1,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"499",533,1,2,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"500",533,1,3,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"501",536,1,1,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"502",537,1,1,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"503",538,1,1,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"504",538,1,2,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"505",538,1,3,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"506",539,1,1,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"507",542,1,1,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"508",548,1,1,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"509",548,1,2,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"510",549,1,1,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"511",550,1,1,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"512",551,1,1,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"513",551,1,2,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"514",553,1,1,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"515",553,1,2,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"516",554,1,1,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"517",556,1,1,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"518",556,1,2,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"519",557,1,1,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"520",558,1,1,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"521",560,1,1,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"522",567,1,1,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"523",569,1,1,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"524",569,1,2,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"525",570,1,1,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"526",571,1,1,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"527",571,1,2,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"528",573,1,1,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"529",574,1,1,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"530",574,1,2,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"531",574,1,3,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"532",575,1,1,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"533",575,1,2,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"534",575,1,3,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"535",575,1,4,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"536",576,1,1,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"537",576,1,2,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"538",576,1,3,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"539",580,1,1,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"540",582,1,1,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"541",583,1,1,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"542",584,1,1,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"543",585,1,1,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"544",587,1,1,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"545",587,1,2,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"546",591,1,1,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"547",591,1,2,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"548",592,1,1,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"549",593,1,1,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"550",593,1,2,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"551",596,1,1,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"552",598,1,1,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"553",600,1,1,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"554",602,1,1,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"555",603,1,1,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"556",603,1,2,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"557",604,1,1,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"558",605,1,1,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"559",605,1,2,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"560",606,1,1,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"561",608,1,1,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"562",609,1,1,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"563",613,1,1,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"564",614,1,1,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"565",615,1,1,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"566",615,1,2,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"567",616,1,1,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"568",617,1,1,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"569",618,1,1,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"570",619,1,1,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"571",621,1,1,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"572",622,1,1,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"573",622,1,2,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"574",622,1,3,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"575",622,1,4,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"576",623,1,1,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"577",624,1,1,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"578",627,1,1,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"579",627,1,2,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"580",627,1,3,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"581",628,1,1,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"582",628,1,2,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"583",628,1,3,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"584",629,1,1,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"585",629,1,2,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"586",634,1,1,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"587",634,1,2,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"588",635,1,1,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"589",635,1,2,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"590",637,1,1,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"591",639,1,1,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"592",639,1,2,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"593",641,1,1,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"594",644,1,1,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"595",644,1,2,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"596",644,1,3,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"597",644,1,4,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"598",647,1,1,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"599",647,1,2,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"600",648,1,1,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"601",648,1,2,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"602",648,1,3,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"603",650,1,1,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"604",653,1,1,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"605",655,1,1,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"606",656,1,1,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"607",657,1,1,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"608",657,1,2,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"609",657,1,3,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"610",658,1,1,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"611",659,1,1,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"612",659,1,2,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"613",660,1,1,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"614",661,1,1,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"615",664,1,1,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"616",664,1,2,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"617",665,1,1,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"618",665,1,2,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"619",666,1,1,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"620",667,1,1,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"621",667,1,2,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"622",668,1,1,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"623",668,1,2,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"624",669,1,1,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"625",672,1,1,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"626",673,1,1,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"627",674,1,1,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"628",674,1,2,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"629",674,1,3,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"630",675,1,1,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"631",676,1,1,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"632",678,1,1,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"633",678,1,2,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"634",678,1,3,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"635",679,1,1,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"636",680,1,1,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"637",680,1,2,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"638",680,1,3,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"639",682,1,1,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"640",682,1,2,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"641",682,1,3,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"642",683,1,1,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"643",684,1,1,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"644",684,1,2,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"645",684,1,3,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"646",685,1,1,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"647",686,1,1,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"648",692,1,1,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"649",694,1,1,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"650",696,1,1,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"651",696,1,2,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"652",698,1,1,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"653",698,1,2,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"654",698,1,3,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"655",701,1,1,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"656",703,1,1,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"657",705,1,1,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"658",705,1,2,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"659",707,1,1,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"660",708,1,1,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"661",708,1,2,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"662",709,1,1,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"663",711,1,1,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"664",714,1,1,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
